Ank_ACCX,Ank_ACCY,Ank_ACCZ,Ank_VELX,Ank_VELY,Ank_VELZ,Ank_LUMX,RightPocketACCX,RightPocketACCY,RightPocketACCZ,RightPocketVELX,RightPocketVELY,RightPocketVELZ,RightPocketLUMX,BeltACCX,BeltACCY,BeltACCZ,BeltAngularVELX,BeltAngularVELY,BeltAngularVELZ,BeltLUMX,NeckACCX,NeckACCY,NeckACCZ,NeckVELX,NeckVELY,NeckVELZ,NeckLUMX,WristACCX,WristACCY,WristACCZ,WristVELX,WristVELY,WristVELZ,WristLUMX,BrainSensor,Activity,LABEL
-0.202,-0.954,0.393,-9.085,4.268,4.573,164.355,0.001,-0.146,1.076,-0.427,4.024,-1.037,2.725,0.079,-0.348,0.943,-6.951,-1.28,-0.793,6.86,-0.45,-0.03,0.945,0,17.866,-0.183,393.884,0.016,0.911,-0.058,9.817,-6.707,3.963,242.55,1554,3,1
-0.202,-0.954,0.393,-10.305,1.768,1.463,164.355,-0.028,-0.109,1.061,2.073,-6.037,-0.183,2.607,0.079,-0.348,0.943,1.402,0.244,-1.524,6.86,-0.45,-0.03,0.945,-0.549,-7.378,6.037,389.605,0.035,0.981,-0.088,-5.488,-6.098,-5.427,241.075,-1941,3,1
-0.184,-0.941,0.355,-6.463,-0.549,-1.585,164.355,0.042,-0.085,1.053,0.305,-6.098,-0.183,2.607,0.059,-0.3,0.996,8.659,2.439,-0.793,6.86,-0.395,-0.044,0.845,-2.622,-3.354,3.11,389.605,0.035,0.981,-0.088,-6.098,-2.5,-8.598,241.075,-765,3,1
-0.164,-0.898,0.361,6.463,-1.646,-3.415,164.355,0.042,-0.085,1.053,-1.037,-1.159,-0.061,2.607,0.059,-0.3,0.996,8.841,4.695,0.366,6.86,-0.386,-0.057,0.842,-0.854,10.854,-6.707,389.605,0.036,1.038,-0.109,-2.012,3.841,-2.805,241.075,-381,3,1
-0.164,-0.898,0.361,7.134,-0.61,-1.646,164.355,0.05,-0.083,1.106,0.244,3.232,0.671,2.607,0.045,-0.262,1.042,1.524,1.768,1.829,6.86,-0.386,-0.057,0.842,2.256,8.476,-4.024,389.605,0.025,0.954,-0.078,3.415,5.366,2.744,241.075,-169,3,1
-0.167,-0.909,0.383,4.878,0.915,0.732,164.355,0.05,-0.083,1.106,1.098,2.439,0.854,2.607,0.072,-0.296,1.004,-3.841,-1.159,0.976,6.86,-0.414,-0.045,0.911,4.573,6.768,-1.463,389.605,0.025,0.954,-0.078,7.317,3.049,3.476,241.075,-44,3,1
-0.167,-0.909,0.383,0.061,1.829,2.134,164.355,0.005,-0.118,1.086,-0.427,-3.11,-0.976,2.607,0.072,-0.296,1.004,-3.78,-2.805,-0.305,6.86,-0.414,-0.045,0.911,3.72,-0.122,1.646,389.605,0.035,0.933,-0.069,1.768,0.427,0.915,241.075,2047,3,1
-0.181,-0.916,0.38,-5.427,1.159,0.915,164.355,0.01,-0.113,1.036,-1.89,-2.805,-1.646,2.607,0.086,-0.309,0.977,0.366,0.366,-0.244,6.86,-0.391,-0.025,0.886,-1.829,-2.927,1.646,389.605,0.028,1.008,-0.09,-3.78,-2.378,-2.622,241.075,-1884,3,1
-0.183,-0.923,0.365,-4.024,0.488,-0.183,164.355,0.025,-0.089,1.088,0.183,-0.793,-0.366,2.607,0.059,-0.305,1.014,0.549,1.89,0.671,6.86,-0.399,-0.035,0.854,-2.073,1.22,-1.28,389.605,0.028,1.008,-0.09,-3.598,-0.671,-2.073,241.075,-1115,3,1
-0.175,-0.918,0.37,2.866,0,-0.976,164.355,0.025,-0.089,1.088,-0.671,0.427,0.366,2.607,0.059,-0.305,1.014,0.488,1.768,1.159,6.86,-0.417,-0.05,0.892,0.183,1.463,-2.439,389.605,0.017,0.989,-0.09,8.049,0.061,3.72,241.075,-329,3,1
-0.175,-0.918,0.37,2.866,0,-0.976,164.355,0.02,-0.101,1.103,-1.402,0.183,0.366,2.607,0.057,-0.305,1.018,1.22,0.427,0.793,6.86,-0.417,-0.05,0.892,0.305,4.329,-4.146,389.605,0.025,0.963,-0.073,4.756,-0.427,2.805,241.075,-190,3,1
-0.173,-0.909,0.375,-0.976,1.037,0.488,164.355,0.02,-0.101,1.103,-1.341,-0.793,0.305,2.607,0.057,-0.305,1.018,0.793,-0.793,0.305,6.86,-0.413,-0.055,0.877,0.488,2.256,-3.78,389.605,0.025,0.963,-0.073,-2.927,0.549,-0.061,241.075,-67,3,1
-0.173,-0.909,0.375,-2.805,1.159,0.793,164.355,0.018,-0.116,1.05,-1.22,-1.28,0.061,2.607,0.078,-0.292,0.99,1.098,-0.549,0.061,6.86,-0.413,-0.055,0.877,0.671,-0.244,-3.476,389.605,0.033,0.966,-0.089,-5.183,0.366,-1.22,241.075,-8,3,1
-0.176,-0.916,0.374,1.768,0.061,-0.671,164.355,0.023,-0.105,1.066,0.122,-0.427,-0.732,2.607,0.058,-0.307,1.019,-0.183,0.854,0.488,6.86,-0.398,-0.049,0.882,1.159,1.585,-1.768,389.605,0.025,0.991,-0.084,-1.22,3.11,-1.463,241.075,44,3,1
-0.176,-0.916,0.374,0.915,0.366,-0.122,164.355,0.021,-0.095,1.096,-0.488,-1.159,-0.183,2.607,0.058,-0.307,1.019,0.488,0.061,0.488,6.86,-0.416,-0.05,0.873,0.549,2.927,-1.463,389.605,0.022,0.98,-0.071,2.622,1.037,1.28,241.075,50,3,1
-0.179,-0.91,0.375,-0.915,1.037,0.732,164.355,0.015,-0.103,1.074,-0.793,-1.037,-0.183,2.607,0.063,-0.307,1.001,0.122,-0.488,0.488,6.86,-0.416,-0.05,0.873,0.61,1.402,-1.28,389.605,0.022,0.98,-0.071,0.793,-0.732,1.707,241.075,51,3,1
-0.179,-0.91,0.375,-2.5,1.159,0.732,164.355,0.015,-0.103,1.074,-0.488,-0.244,0,2.607,0.063,-0.307,1.001,1.524,-0.427,0.305,6.86,-0.414,-0.05,0.869,0,-0.488,-1.463,389.605,0.023,0.968,-0.077,-0.793,0.976,-0.549,241.075,52,3,1
-0.18,-0.926,0.371,-0.366,0.305,-0.61,164.355,0.017,-0.106,1.064,-0.061,-0.915,0.061,2.607,0.07,-0.293,0.989,0.61,0.366,0.244,6.86,-0.414,-0.05,0.869,0.732,-1.768,-1.28,389.605,0.027,0.977,-0.084,-1.28,-0.061,-0.976,241.075,52,3,1
-0.171,-0.914,0.371,1.159,0,-1.037,164.355,0.025,-0.104,1.079,-0.549,-1.22,-0.244,2.607,0.067,-0.296,1.013,0.427,0.854,0.305,6.86,-0.406,-0.052,0.878,1.098,-2.622,1.098,389.605,0.027,0.977,-0.084,-0.305,-0.061,-0.061,241.075,52,3,1
-0.171,-0.914,0.371,1.098,0.183,-0.549,164.355,0.025,-0.104,1.079,-1.037,-0.854,-0.549,2.607,0.067,-0.296,1.013,0.244,0.732,0.488,6.86,-0.406,-0.052,0.878,0.61,-2.866,0.61,389.605,0.022,0.982,-0.073,0.488,1.707,-0.244,241.075,52,3,1
-0.172,-0.909,0.374,0.122,0.732,0.427,175.604,0.02,-0.104,1.081,-0.732,-0.915,-0.549,2.607,0.066,-0.301,1.008,0.061,0.122,0.549,9.184,-0.395,-0.052,0.88,1.159,-2.073,1.524,389.605,0.022,0.982,-0.073,0.122,1.28,0,241.075,53,3,1
-0.172,-0.909,0.374,-1.402,1.22,1.22,175.604,0.02,-0.104,1.081,-0.488,-1.524,-0.366,2.607,0.066,-0.301,1.008,-0.488,-0.427,0.488,9.184,-0.4,-0.052,0.884,0.976,-2.134,0.122,389.605,0.021,0.975,-0.072,0.854,0,-0.183,241.075,53,3,1
-0.182,-0.923,0.372,-1.524,0.61,0.061,175.604,0.015,-0.106,1.07,-0.976,-0.854,-0.366,2.607,0.068,-0.307,0.997,0.915,-0.244,0.183,9.184,-0.4,-0.052,0.884,0.732,-1.585,0.122,389.605,0.023,0.979,-0.08,1.28,0.244,-0.366,241.075,53,3,1
-0.178,-0.918,0.37,0.854,0.305,-0.61,175.604,0.019,-0.102,1.075,-0.305,-0.793,-0.244,2.607,0.065,-0.301,1,0.976,0.427,0.427,9.184,-0.4,-0.05,0.88,0.732,-1.22,1.341,389.605,0.025,0.979,-0.08,0.183,-0.122,0.183,241.075,53,3,1
-0.173,-0.912,0.375,0.976,0.488,-0.244,175.604,0.022,-0.103,1.081,-0.732,-0.854,-0.183,2.607,0.065,-0.297,1.007,0.976,0,0.305,9.184,-0.396,-0.047,0.879,0.915,-1.951,0.427,389.605,0.025,0.979,-0.08,0.793,0.854,0.244,241.075,55,3,1
-0.173,-0.912,0.375,0.122,0.732,0.183,175.604,0.022,-0.103,1.081,-1.037,-0.854,-0.366,2.607,0.065,-0.297,1.007,0.549,-0.122,0.305,9.184,-0.39,-0.049,0.884,0.488,-0.488,0.305,389.605,0.022,0.973,-0.08,0.305,-0.122,0.183,241.075,64,3,1
-0.176,-0.916,0.375,-2.317,0.671,0.244,175.604,0.021,-0.105,1.074,-0.305,-0.854,-0.122,2.607,0.07,-0.301,1,0.244,0.061,0.488,9.184,-0.39,-0.049,0.884,0.549,-1.159,0.976,389.605,0.023,0.978,-0.08,0.61,0.305,0,241.075,54,3,1
-0.178,-0.921,0.369,-1.829,0.61,0.122,175.604,0.017,-0.107,1.073,-0.427,-0.793,-0.061,2.607,0.069,-0.303,1,0.793,0.183,0.488,9.184,-0.388,-0.051,0.886,0.427,-2.317,1.646,389.605,0.023,0.978,-0.08,0.427,0.915,-0.61,241.075,54,3,1
-0.178,-0.921,0.369,-0.244,0.671,0.122,175.604,0.017,-0.107,1.073,-0.671,-0.976,-0.305,2.607,0.069,-0.303,1,0.61,0.305,0.366,9.184,-0.388,-0.051,0.886,0.671,-1.646,0.915,389.605,0.023,0.979,-0.08,0.915,0.61,-0.305,241.075,74,3,1
-0.178,-0.918,0.371,0.61,0.427,-0.183,175.604,0.017,-0.104,1.079,0,-0.671,-0.366,2.607,0.065,-0.304,1.002,1.341,0.488,0.244,9.184,-0.392,-0.044,0.885,0.122,-1.646,1.585,389.605,0.023,0.979,-0.08,0.671,0.366,-0.366,241.075,57,3,1
-0.175,-0.915,0.375,0.061,0.549,-0.122,175.604,0.02,-0.102,1.075,-0.061,-0.793,0.183,2.607,0.066,-0.293,1.003,1.159,0.854,0.366,9.184,-0.381,-0.049,0.88,1.28,-1.341,1.646,389.605,0.018,0.981,-0.081,-0.549,0.488,0,241.075,119,3,1
-0.175,-0.915,0.375,-0.793,0.61,0,175.604,0.02,-0.102,1.075,-0.183,-1.402,0.061,2.607,0.066,-0.293,1.003,0.671,1.037,0.305,9.184,-0.38,-0.047,0.895,0.244,-1.22,0.671,389.605,0.026,0.969,-0.081,-1.037,0.183,0,241.075,-29,3,1
-0.175,-0.915,0.372,-1.037,0.671,0.183,175.604,0.021,-0.103,1.073,-0.854,-0.732,-0.305,2.607,0.065,-0.296,1.004,0.305,0.976,0.305,9.184,-0.38,-0.047,0.895,0,-0.671,-0.122,389.605,0.026,0.969,-0.081,1.159,0.915,-0.305,241.075,5,3,1
-0.177,-0.918,0.372,-0.549,0.671,0.305,175.604,0.018,-0.104,1.076,-0.549,-1.159,-0.122,2.607,0.065,-0.303,1.004,0.122,0.183,0.427,9.184,-0.378,-0.048,0.887,0.488,-0.427,1.037,389.605,0.02,0.981,-0.08,-0.488,0.061,0.061,241.075,34,3,1
-0.177,-0.918,0.372,-0.549,0.671,0.122,175.604,0.018,-0.104,1.076,-0.854,-1.22,-0.183,2.607,0.065,-0.303,1.004,0.122,-0.122,0.366,9.184,-0.378,-0.048,0.887,0.915,-0.915,0.122,389.605,0.02,0.98,-0.079,0.122,0.488,0.061,241.075,42,3,1
-0.178,-0.916,0.371,-0.732,0.61,-0.061,175.604,0.019,-0.105,1.076,-0.976,-1.098,-0.366,2.607,0.065,-0.301,1.004,1.098,0.244,0.305,9.184,-0.379,-0.047,0.886,0.488,-1.28,0,389.605,0.02,0.98,-0.079,0.488,0.854,0.366,241.075,49,3,1
-0.178,-0.916,0.371,-0.61,0.61,-0.061,175.604,0.019,-0.103,1.075,-0.366,-0.793,-0.061,2.607,0.065,-0.301,1.004,1.037,0.61,0.244,9.184,-0.381,-0.046,0.891,0.793,-0.488,0.671,389.605,0.021,0.973,-0.079,0.793,0.061,0.244,241.075,51,3,1
-0.176,-0.918,0.371,-0.366,0.61,-0.061,175.604,0.019,-0.103,1.075,-0.671,-0.732,0,2.607,0.063,-0.299,1.003,0.122,0.488,0.427,9.184,-0.381,-0.046,0.891,0.366,-1.037,0.671,389.605,0.021,0.973,-0.079,-0.549,0.183,-0.183,241.075,52,3,1
-0.176,-0.918,0.371,0.061,0.61,-0.122,175.604,0.02,-0.105,1.074,-0.61,-0.976,-0.183,2.607,0.065,-0.297,1.003,0.732,0.244,0.305,9.184,-0.376,-0.049,0.893,0.488,-0.427,-0.183,389.605,0.02,0.979,-0.082,-0.793,1.22,-1.22,241.075,52,3,1
-0.176,-0.915,0.375,-0.427,0.61,0.122,175.604,0.019,-0.103,1.076,-0.488,-0.915,-0.244,2.607,0.063,-0.302,1.005,0.244,0.305,0.366,9.184,-0.374,-0.049,0.889,0.549,0.244,-0.122,398.162,0.02,0.978,-0.081,0.793,0.366,0.366,250.001,52,3,1
-0.178,-0.915,0.374,-0.976,0.671,0.183,175.604,0.019,-0.103,1.076,-0.488,-0.915,-0.244,2.607,0.063,-0.302,1.005,0.427,0.244,0.427,9.184,-0.374,-0.049,0.889,0.732,0.244,-0.366,398.162,0.019,0.981,-0.075,1.463,-0.488,1.098,250.001,52,3,1
-0.179,-0.918,0.372,-0.61,0.61,0,175.604,0.019,-0.104,1.078,-0.427,-0.915,-0.183,2.607,0.063,-0.301,1.004,0.793,0.061,0.366,9.184,-0.374,-0.046,0.889,0.793,-0.671,0.488,398.162,0.019,0.981,-0.075,-0.427,0.122,0.305,250.001,52,3,1
-0.179,-0.918,0.372,-0.305,0.549,0,175.604,0.017,-0.106,1.075,-0.61,-0.793,-0.244,2.607,0.063,-0.301,1.004,0.854,-0.122,0.305,9.184,-0.382,-0.048,0.894,0.976,0.305,0.183,398.162,0.021,0.971,-0.081,0.793,0.61,-0.244,250.001,108,3,1
-0.178,-0.915,0.373,-0.122,0.671,0.061,175.604,0.017,-0.106,1.075,-0.183,-0.549,-0.244,2.607,0.064,-0.304,1.003,1.585,0.244,0.244,9.184,-0.382,-0.048,0.894,0.427,-0.427,0.183,398.162,0.014,0.984,-0.08,0,0.122,-0.61,250.001,297,3,1
-0.175,-0.917,0.373,-0.732,0.549,-0.183,175.604,0.018,-0.103,1.076,-0.122,-0.366,0,2.607,0.063,-0.295,1.001,2.317,0.061,0.305,9.184,-0.37,-0.046,0.886,-0.183,0.671,0.061,398.162,0.014,0.984,-0.08,0.305,1.28,-0.122,250.001,1227,3,1
-0.175,-0.917,0.373,-0.549,0.488,-0.183,175.604,0.023,-0.105,1.073,-0.244,-1.28,0,2.607,0.063,-0.295,1.001,0.732,0.183,0.366,9.184,-0.372,-0.049,0.89,1.402,0.122,1.585,398.162,0.021,0.978,-0.077,-0.976,0.427,0,250.001,11,3,1
-0.174,-0.914,0.372,-0.244,0.549,-0.061,175.604,0.023,-0.105,1.073,-0.732,-0.976,-0.305,2.607,0.065,-0.293,1.008,-0.061,0.122,0.427,9.184,-0.372,-0.049,0.89,0.305,1.524,0.183,398.162,0.021,0.978,-0.077,-1.098,0.61,0.305,250.001,-230,3,1
-0.178,-0.915,0.373,-0.488,0.793,0.427,175.604,0.018,-0.104,1.074,-0.854,-0.793,-0.366,2.607,0.064,-0.301,1.003,-0.183,0.122,0.427,9.184,-0.374,-0.047,0.896,0.854,1.89,0.976,398.162,0.017,0.972,-0.076,-2.988,1.585,-2.195,250.001,513,3,1
-0.178,-0.915,0.373,-0.976,0.854,0.427,175.604,0.015,-0.104,1.076,-0.854,-1.341,-0.305,2.607,0.064,-0.301,1.003,0.244,-0.244,0.366,9.184,-0.379,-0.047,0.887,0.915,0.976,0,398.162,0.014,0.986,-0.074,-3.354,0.183,-1.037,250.001,172,3,1
-0.179,-0.918,0.373,-1.037,0.671,0.122,175.604,0.015,-0.104,1.076,-1.098,-1.098,-0.427,2.607,0.063,-0.303,1.004,0.366,-0.488,0.244,9.184,-0.379,-0.047,0.887,0.366,1.037,-0.244,398.162,0.014,0.986,-0.074,-1.585,0.305,-0.183,250.001,18,3,1
-0.179,-0.918,0.373,-0.549,0.488,-0.244,175.604,0.021,-0.102,1.076,-0.854,-0.793,-0.366,2.607,0.064,-0.298,1.004,1.098,-0.427,0.244,9.184,-0.381,-0.046,0.883,0.915,2.256,0,398.162,0.015,0.989,-0.066,-2.988,1.646,-0.427,250.001,18,3,1
-0.176,-0.916,0.372,0.061,0.61,-0.122,175.604,0.021,-0.105,1.076,-0.671,-0.793,-0.183,2.607,0.064,-0.298,1.004,0.854,-0.61,0.366,9.184,-0.384,-0.045,0.89,0.488,0.732,1.098,398.162,0.011,0.972,-0.061,-7.927,2.439,-5.183,250.001,1234,3,1
-0.175,-0.915,0.374,-0.488,0.671,0,175.604,0.021,-0.105,1.076,-0.976,-0.793,-0.244,2.607,0.068,-0.296,1.004,0.854,-0.854,0.244,9.184,-0.384,-0.045,0.89,0.427,0.915,0.061,398.162,0.011,0.972,-0.061,-11.402,2.927,-4.512,250.001,1083,3,1
-0.175,-0.915,0.374,-0.793,0.732,0.183,175.604,0.019,-0.107,1.074,-1.037,-0.793,-0.427,2.607,0.069,-0.299,1.003,0.427,-0.793,0.305,9.184,-0.378,-0.047,0.89,0.549,1.402,0.244,398.162,0.003,0.99,-0.045,-13.598,3.476,-6.037,250.001,187,3,1
-0.177,-0.917,0.371,-1.159,0.732,0.305,175.604,0.019,-0.107,1.074,-0.244,-1.159,-0.427,2.607,0.069,-0.299,1.003,0.488,-0.61,0.366,9.184,-0.378,-0.047,0.89,0.61,1.341,-0.183,398.162,-0.007,0.982,-0.022,-16.098,5.061,-4.207,250.001,202,3,1
-0.177,-0.917,0.371,-1.037,0.732,0.244,175.604,0.018,-0.104,1.076,-0.488,-0.915,-0.305,2.607,0.067,-0.301,1.002,0.793,-0.549,0.366,9.184,-0.382,-0.046,0.887,0.732,1.037,-0.305,398.162,-0.007,0.982,-0.022,-12.439,4.512,-1.524,250.001,402,3,1
-0.178,-0.918,0.371,0,0.61,0.061,175.604,0.018,-0.104,1.078,-0.549,-0.854,-0.427,2.607,0.067,-0.301,1.002,1.22,-0.488,0.305,9.184,-0.384,-0.047,0.887,0.793,0.122,0.366,398.162,-0.012,0.984,-0.001,-8.963,3.476,-1.402,250.001,28,3,1
-0.177,-0.915,0.373,0.061,0.549,-0.061,175.604,0.018,-0.104,1.078,-0.427,-0.732,-0.244,2.607,0.069,-0.296,1.002,1.28,-0.549,0.244,9.184,-0.384,-0.047,0.887,0.854,0.366,0.732,398.162,-0.012,0.984,-0.001,-7.866,2.073,0.671,250.001,240,3,1
-0.177,-0.915,0.373,-0.427,0.61,0.122,166.678,0.019,-0.105,1.076,-0.366,-0.854,-0.183,2.607,0.07,-0.301,1.005,0.61,-0.366,0.366,9.184,-0.39,-0.045,0.89,0.793,0.366,0.366,398.162,-0.004,0.986,0.008,-7.012,1.037,-0.915,250.001,139,3,1
-0.178,-0.915,0.373,-1.28,0.549,-0.183,166.678,0.019,-0.105,1.076,-0.549,-0.549,-0.366,2.607,0.07,-0.301,1.005,1.341,-0.183,0.183,9.184,-0.375,-0.044,0.885,0.366,-1.098,0.793,398.162,-0.012,0.991,0.01,-5.122,0.427,0.61,250.001,288,3,1
-0.176,-0.917,0.371,-0.671,0.549,-0.183,166.678,0.017,-0.103,1.077,-0.488,-0.366,0.122,2.607,0.07,-0.292,0.998,2.988,-0.244,0.122,9.184,-0.375,-0.044,0.885,-0.244,-0.671,-0.488,398.162,-0.012,0.991,0.01,-4.817,1.098,0.854,250.001,128,3,1
-0.176,-0.917,0.371,0.122,0.549,0.061,166.678,0.019,-0.105,1.072,0.122,-1.402,0,2.607,0.07,-0.292,0.998,1.463,0.183,0.305,9.184,-0.376,-0.048,0.887,1.28,0.366,0.732,398.162,-0.005,0.983,0.016,-4.329,1.22,0.427,250.001,41,3,1
-0.176,-0.913,0.373,0.061,0.671,0.183,166.678,0.019,-0.105,1.072,-0.366,-1.402,-0.244,2.607,0.073,-0.292,1.005,0.183,0.61,0.366,9.184,-0.376,-0.048,0.887,0.305,0.061,0.488,398.162,-0.005,0.983,0.016,-3.659,1.585,0.549,250.001,16,3,1
-0.176,-0.913,0.373,-0.488,0.671,0.244,166.678,0.016,-0.104,1.075,-1.037,-0.732,-0.305,2.607,0.069,-0.298,1.003,0.366,0.732,0.427,9.184,-0.378,-0.047,0.893,-0.061,0.122,-0.671,398.162,-0.007,0.99,0.027,-2.012,0.915,-0.122,250.001,-233,3,1
-0.18,-0.917,0.371,-0.915,0.671,0.183,166.678,0.017,-0.104,1.077,-0.671,-1.524,0,2.607,0.069,-0.298,1.003,0.305,0.61,0.427,9.184,-0.382,-0.047,0.887,0.793,-0.305,0.122,398.162,-0.007,0.992,0.027,-4.146,0.61,0.427,250.001,-20,3,1
-0.178,-0.916,0.371,-0.366,0.549,-0.244,166.678,0.021,-0.104,1.075,-0.427,-0.793,-0.122,2.607,0.068,-0.293,1.002,1.098,0.732,0.366,9.184,-0.376,-0.048,0.888,0.976,0.183,0.61,398.162,-0.006,0.985,0.029,-0.671,0.427,0.427,250.001,-58,3,1
-0.177,-0.915,0.372,-0.122,0.671,-0.061,166.678,0.019,-0.104,1.076,-0.366,-0.976,-0.061,2.607,0.068,-0.293,1.002,0.305,0.915,0.427,9.184,-0.377,-0.044,0.892,0.793,-0.305,1.341,398.162,-0.003,0.985,0.031,-1.585,0.488,0.183,250.001,-101,3,1
-0.177,-0.916,0.373,-0.549,0.61,0,166.678,0.019,-0.104,1.076,-0.915,-0.854,0,2.607,0.069,-0.294,1.005,0.488,0.61,0.427,9.184,-0.377,-0.044,0.892,0.366,-0.183,0.671,398.162,-0.003,0.985,0.031,-1.22,0.732,0.061,250.001,35,3,1
-0.177,-0.916,0.373,-0.671,0.61,0.122,166.678,0.019,-0.106,1.075,-0.854,-0.915,-0.183,2.607,0.069,-0.294,1.005,0.549,0.488,0.366,9.184,-0.374,-0.046,0.891,0.488,-0.305,0.549,398.162,-0.007,0.994,0.033,-1.585,0.854,-0.122,250.001,-282,3,1
-0.178,-0.917,0.371,-0.976,0.671,0.183,166.678,0.019,-0.106,1.075,-0.183,-1.098,-0.122,2.607,0.068,-0.296,1.006,-0.183,0.732,0.427,9.184,-0.374,-0.046,0.891,0.61,0.366,0.305,398.162,-0.007,0.994,0.033,-2.195,0.976,-1.159,250.001,49,3,1
-0.178,-0.917,0.371,-0.793,0.61,0.122,166.678,0.017,-0.105,1.076,-0.671,-0.915,-0.122,2.607,0.064,-0.299,1.006,0.244,0.671,0.427,9.184,-0.377,-0.046,0.89,0.549,0.427,-0.122,398.162,-0.008,0.987,0.037,-1.28,0.793,0.305,250.001,-35,3,1
-0.178,-0.918,0.37,-0.427,0.61,0,166.678,0.018,-0.104,1.076,-0.671,-0.976,-0.244,2.607,0.064,-0.299,1.006,0.915,0.488,0.366,9.184,-0.375,-0.045,0.891,0.915,-0.732,0.732,398.162,-0.007,0.987,0.037,-0.976,0.427,0.183,250.001,41,3,1
-0.177,-0.915,0.373,0.183,0.61,-0.061,166.678,0.018,-0.104,1.076,-0.427,-0.732,-0.183,2.607,0.065,-0.295,1.004,0.793,0.305,0.305,9.184,-0.375,-0.045,0.891,0.854,-0.61,1.037,398.162,-0.007,0.987,0.037,-1.402,0.427,0.122,250.001,112,3,1
-0.177,-0.915,0.373,-0.488,0.61,0.061,166.678,0.019,-0.105,1.074,-0.427,-0.671,-0.061,2.607,0.065,-0.295,1.004,0.793,0.061,0.366,9.184,-0.378,-0.045,0.894,1.037,0.366,0.671,398.162,-0.003,0.989,0.039,-1.037,0.732,0,250.001,-9,3,1
-0.177,-0.916,0.372,-0.915,0.671,0.122,166.678,0.019,-0.105,1.074,-0.427,-0.793,-0.122,2.607,0.065,-0.299,1.005,0.793,0.427,0.305,9.184,-0.378,-0.045,0.894,0.549,0.061,0,398.162,-0.003,0.989,0.039,-0.061,0.549,-0.122,250.001,7,3,1
-0.177,-0.916,0.372,-1.037,0.549,-0.122,166.678,0.018,-0.104,1.077,-0.244,-0.305,0,2.607,0.063,-0.294,1.001,2.378,0.122,0.305,9.184,-0.37,-0.042,0.889,0.061,0,0.305,398.162,-0.01,0.993,0.041,-0.427,0.183,0.366,250.001,-12,3,1
-0.178,-0.918,0.37,-0.549,0.549,-0.061,166.678,0.019,-0.104,1.075,0.061,-0.915,0.183,2.607,0.063,-0.294,1.001,0.61,0.671,0.366,9.184,-0.37,-0.047,0.887,1.341,-0.244,0.976,398.162,-0.005,0.984,0.039,-0.976,0,0.366,250.001,-172,3,1
-0.178,-0.918,0.37,-0.122,0.549,-0.061,166.678,0.019,-0.104,1.075,-0.366,-1.22,-0.061,2.607,0.067,-0.293,1.006,0.122,0.488,0.366,9.184,-0.37,-0.047,0.887,0.671,0.244,1.098,398.162,-0.005,0.984,0.039,-1.159,0.366,0.488,250.001,248,3,1
-0.177,-0.914,0.372,-0.427,0.671,0.183,166.678,0.019,-0.104,1.073,-0.793,-0.976,-0.366,2.607,0.067,-0.293,1.006,0.305,0.305,0.366,9.184,-0.374,-0.045,0.896,0.244,0.915,-0.305,399.748,-0.007,0.988,0.042,0.854,0.976,-0.244,264.681,295,3,1
-0.178,-0.917,0.372,-0.61,0.732,0.244,166.678,0.019,-0.104,1.073,-0.732,-0.915,-0.244,2.607,0.066,-0.297,1.003,-0.244,0.732,0.549,9.184,-0.374,-0.045,0.896,0.549,0.671,0.854,399.748,-0.007,0.988,0.042,-1.098,0.549,-0.305,264.681,148,3,1
-0.178,-0.917,0.372,-0.793,0.61,0.122,166.678,0.018,-0.103,1.075,-0.427,-1.28,-0.061,2.607,0.064,-0.299,1.005,0.183,0.183,0.366,9.184,-0.376,-0.044,0.89,0.732,0.488,0.427,399.748,-0.007,0.994,0.043,-1.463,0.244,0.122,264.681,-4,3,1
-0.178,-0.917,0.372,-0.671,0.549,-0.061,166.678,0.02,-0.104,1.076,-1.159,-1.037,-0.366,2.607,0.064,-0.299,1.005,1.098,0.305,0.305,9.184,-0.372,-0.046,0.889,0.488,0.915,0.122,399.748,-0.007,0.994,0.043,-0.122,0.488,0.427,264.681,-242,3,1
-0.178,-0.917,0.372,-0.305,0.61,-0.122,166.678,0.02,-0.104,1.076,-0.366,-1.037,-0.305,2.607,0.063,-0.296,1.004,0.976,0.488,0.366,9.184,-0.372,-0.046,0.889,0.854,1.341,0.244,399.748,-0.007,0.987,0.044,0.427,0.366,0.549,264.681,7,3,1
-0.177,-0.917,0.372,-0.244,0.61,-0.061,166.678,0.018,-0.104,1.076,-0.549,-0.793,-0.061,2.607,0.063,-0.296,1.004,0.183,0.427,0.427,9.184,-0.375,-0.043,0.893,0.732,-0.183,1.159,399.748,-0.006,0.986,0.042,-0.671,-0.061,0.061,264.681,107,3,1
-0.177,-0.916,0.373,-0.549,0.61,0,166.678,0.018,-0.104,1.076,-0.732,-0.732,0,2.607,0.064,-0.295,1.004,0.61,0.061,0.427,9.184,-0.375,-0.043,0.893,0.549,0,0.488,399.748,-0.006,0.986,0.042,-0.61,0.305,-0.061,264.681,52,3,1
-0.177,-0.916,0.373,-0.671,0.61,0.061,166.678,0.018,-0.105,1.073,-0.793,-1.037,-0.244,2.607,0.064,-0.295,1.004,0.671,0.122,0.305,9.184,-0.374,-0.045,0.891,0.427,0.61,0.305,399.748,-0.007,0.994,0.044,-0.305,0.671,-0.244,264.681,212,3,1
